"col0","col1","col2","col3","col4"
"(unnamed class/struct/union)","in_ns","int",16,false
"(unnamed class/struct/union)","hashLog","unsigned int",8,false
"(unnamed class/struct/union)","hashLog","U32",4,false
"(unnamed class/struct/union)","probability","__u32",0,false
"(unnamed class/struct/union)","stack_handle","depot_stack_handle_t",0,false
"(unnamed class/struct/union)","d_buf","void *",0,false
"(unnamed class/struct/union)","tableLog","BYTE",2,false
"(unnamed class/struct/union)","tableLog","U32",4,false
"(unnamed class/struct/union)","tableLog","U16",0,false
"(unnamed class/struct/union)","fastMode","U32",0,false
"(unnamed class/struct/union)","fastMode","U16",2,false
"(unnamed class/struct/union)","f7c","U32",12,false
"(unnamed class/struct/union)","f7b","U32",8,false
"(unnamed class/struct/union)","f1d","U32",4,false
"(unnamed class/struct/union)","checksumFlag","int",4,false
"(unnamed class/struct/union)","checksumFlag","unsigned int",32,false
"(unnamed class/struct/union)","dictID","unsigned int",28,false
"(unnamed class/struct/union)","headerSize","unsigned int",24,false
"(unnamed class/struct/union)","frameType","ZSTD_frameType_e",20,false
"(unnamed class/struct/union)","blockSizeMax","unsigned int",16,false
"(unnamed class/struct/union)","windowSize","unsigned long long",8,false
"(unnamed class/struct/union)","frameContentSize","unsigned long long",0,false
"(unnamed class/struct/union)","nbActiveWorkers","unsigned int",36,false
"(unnamed class/struct/union)","currentJobID","unsigned int",32,false
"(unnamed class/struct/union)","ingested","unsigned long long",0,false
"(unnamed class/struct/union)","fParams","ZSTD_frameParameters",28,false
"(unnamed class/struct/union)","cParams","ZSTD_compressionParameters",0,false
"(unnamed class/struct/union)","upperBound","int",12,false
"(unnamed class/struct/union)","lowerBound","int",8,false
"(unnamed class/struct/union)","customFree","ZSTD_freeFunction",8,false
"(unnamed class/struct/union)","customAlloc","ZSTD_allocFunction",0,false
"(unnamed class/struct/union)","noDictIDFlag","int",8,false
"(unnamed class/struct/union)","contentSizeFlag","int",0,false
"(unnamed class/struct/union)","targetLength","unsigned int",20,false
"(unnamed class/struct/union)","minMatch","unsigned int",16,false
"(unnamed class/struct/union)","searchLog","unsigned int",12,false
"(unnamed class/struct/union)","chainLog","unsigned int",4,false
"(unnamed class/struct/union)","windowLog","unsigned int",0,false
"(unnamed class/struct/union)","windowLog","U32",20,false
"(unnamed class/struct/union)","hufTable","HUF_DTable[4097]",10264,false
"(unnamed class/struct/union)","CTable","HUF_CElt[257]",0,false
"(unnamed class/struct/union)","CTable","HUF_CElt[257]",1024,false
"(unnamed class/struct/union)","CTable","FSE_CTable[59]",0,false
"(unnamed class/struct/union)","f1c","U32",0,false
"(unnamed class/struct/union)","DStream","BIT_DStream_t",0,false
"(unnamed class/struct/union)","nbBits","unsigned char",3,false
"(unnamed class/struct/union)","nbBits","BYTE",0,false
"(unnamed class/struct/union)","nbBits","BYTE",2,false
"(unnamed class/struct/union)","nbBits","BYTE",3,false
"(unnamed class/struct/union)","bitContainer","size_t",0,false
"(unnamed class/struct/union)","bitContainer","size_t[2]",0,false
"(unnamed class/struct/union)","startPtr","char *",16,false
"(unnamed class/struct/union)","startPtr","BYTE *",32,false
"(unnamed class/struct/union)","limitPtr","const char *",32,false
"(unnamed class/struct/union)","bitsConsumed","unsigned int",8,false
"(unnamed class/struct/union)","endPtr","char *",32,false
"(unnamed class/struct/union)","endPtr","BYTE *",48,false
"(unnamed class/struct/union)","bitPos","unsigned int",8,false
"(unnamed class/struct/union)","bitPos","size_t[2]",16,false
"(unnamed class/struct/union)","cdict","ZSTD_CDict *",32,false
"(unnamed class/struct/union)","dictContentType","ZSTD_dictContentType_e",24,false
"(unnamed class/struct/union)","dictBuffer","void *",0,false
"(unnamed class/struct/union)","nextState","U16",0,false
"(unnamed class/struct/union)","dtable","FSE_DTable[]",512,false
"(unnamed class/struct/union)","ncount","short[256]",0,false
"(unnamed class/struct/union)","repeatMode","HUF_repeat",2056,false
"(unnamed class/struct/union)","mls","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","entropyMetadata","ZSTD_entropyCTablesMetadata_t",1184,false
"(unnamed class/struct/union)","seqStore","rawSeqStore_t",0,false
"(unnamed class/struct/union)","symbolTT","const void *",16,false
"(unnamed class/struct/union)","rankPosition","rankPos[192]",4096,false
"(unnamed class/struct/union)","stateTable","const void *",8,false
"(unnamed class/struct/union)","newState","unsigned short",0,false
"(unnamed class/struct/union)","deltaNbBits","U32",4,false
"(unnamed class/struct/union)","deltaFindState","int",0,false
"(unnamed class/struct/union)","stateLog","unsigned int",24,false
"(unnamed class/struct/union)","lastBlock","U32",4,false
"(unnamed class/struct/union)","maxTableLog","BYTE",0,false
"(unnamed class/struct/union)","llCode","BYTE *",32,false
"(unnamed class/struct/union)","ofCode","BYTE *",48,false
"(unnamed class/struct/union)","mlCode","BYTE *",40,false
"(unnamed class/struct/union)","huffWeight","BYTE[256]",1232,false
"(unnamed class/struct/union)","huffWeight","BYTE[255]",493,false
"(unnamed class/struct/union)","rankVal","U32[13]",0,false
"(unnamed class/struct/union)","rankVal","rankValCol_t[12]",0,false
"(unnamed class/struct/union)","prevCBlock","ZSTD_compressedBlockState_t *",0,false
"(unnamed class/struct/union)","nextCBlock","ZSTD_compressedBlockState_t *",8,false
"(unnamed class/struct/union)","fseMetadata","ZSTD_fseCTablesMetadata_t",144,false
"(unnamed class/struct/union)","rankStats","U32[13]",624,false
"(unnamed class/struct/union)","origSize","U32",8,false
"(unnamed class/struct/union)","blockType","blockType_e",0,false
"(unnamed class/struct/union)","decompressedBound","unsigned long long",8,false
"(unnamed class/struct/union)","longLengthPos","U32",76,false
"(unnamed class/struct/union)","longLengthType","ZSTD_longLengthType_e",72,false
"(unnamed class/struct/union)","maxNbLit","size_t",64,false
"(unnamed class/struct/union)","maxNbSeq","size_t",56,false
"(unnamed class/struct/union)","lit","BYTE *",24,false
"(unnamed class/struct/union)","litStart","BYTE *",16,false
"(unnamed class/struct/union)","sequencesStart","seqDef *",0,false
"(unnamed class/struct/union)","LLtype","U32",0,false
"(unnamed class/struct/union)","Offtype","U32",4,false
"(unnamed class/struct/union)","MLtype","U32",8,false
"(unnamed class/struct/union)","huf","ZSTD_hufCTables_t",0,false
"(unnamed class/struct/union)","hufMetadata","ZSTD_hufCTablesMetadata_t",0,false
"(unnamed class/struct/union)","wksps","(unnamed class/struct/union)",3080,false
"(unnamed class/struct/union)","hist_wksp","U32[1024]",0,false
"(unnamed class/struct/union)","writeCTable_wksp","HUF_WriteCTableWksp",0,false
"(unnamed class/struct/union)","buildCTable_wksp","HUF_buildCTable_wksp_tables",0,false
"(unnamed class/struct/union)","huffNodeTbl","huffNodeTable",0,false
"(unnamed class/struct/union)","bitsToWeight","BYTE[13]",480,false
"(unnamed class/struct/union)","scratchBuffer","U32[41]",236,false
"(unnamed class/struct/union)","matchLengthSum","U32",56,false
"(unnamed class/struct/union)","litLengthSum","U32",52,false
"(unnamed class/struct/union)","hType","symbolEncodingType_e",0,false
"(unnamed class/struct/union)","minMatchLength","U32",12,false
"(unnamed class/struct/union)","litlen","U32",12,false
"(unnamed class/struct/union)","price","int",0,false
"(unnamed class/struct/union)","seqStart","ZSTD_Sequence *",8,false
"(unnamed class/struct/union)","hashRateLog","U32",16,false
"(unnamed class/struct/union)","stopMask","U64",8,false
"(unnamed class/struct/union)","rolling","U64",0,false
"(unnamed class/struct/union)","ddictPtrCount","size_t",16,false
"(unnamed class/struct/union)","ddictPtrTableSize","size_t",8,false
"(unnamed class/struct/union)","ddictPtrTable","const ZSTD_DDict **",0,false
"(unnamed class/struct/union)","MLTable","ZSTD_seqSymbol[513]",6160,false
"(unnamed class/struct/union)","OFTable","ZSTD_seqSymbol[257]",4104,false
"(unnamed class/struct/union)","LLTable","ZSTD_seqSymbol[513]",0,false
"(unnamed class/struct/union)","baseValue","U32",4,false
"(unnamed class/struct/union)","nbAdditionalBits","BYTE",2,false
"(unnamed class/struct/union)","posInSrc","size_t",8,false
"(unnamed class/struct/union)","objectEnd","void *",16,false
"(unnamed class/struct/union)","isStatic","ZSTD_cwksp_static_alloc_e",60,false
"(unnamed class/struct/union)","workspaceOversizedDuration","int",52,false
"(unnamed class/struct/union)","allocFailed","BYTE",48,false
"(unnamed class/struct/union)","allocStart","void *",40,false
"(unnamed class/struct/union)","tableValidEnd","void *",32,false
"(unnamed class/struct/union)","tableEnd","void *",24,false
"(unnamed class/struct/union)","workspaceEnd","void *",8,false
"(unnamed class/struct/union)","loadedDictEnd","U32",48,false
"(unnamed class/struct/union)","lastCountSize","size_t",24,false
"(unnamed class/struct/union)","lastCountSize","size_t",160,false
"(unnamed class/struct/union)","fseTablesSize","size_t",152,false
"(unnamed class/struct/union)","fseTablesBuffer","BYTE[133]",12,false
"(unnamed class/struct/union)","mlType","symbolEncodingType_e",8,false
"(unnamed class/struct/union)","ofType","symbolEncodingType_e",4,false
"(unnamed class/struct/union)","llType","symbolEncodingType_e",0,false
"(unnamed class/struct/union)","hufDesSize","size_t",136,false
"(unnamed class/struct/union)","hufDesBuffer","BYTE[128]",4,false
"(unnamed class/struct/union)","nextSeqStore","seqStore_t",320,false
"(unnamed class/struct/union)","currSeqStore","seqStore_t",240,false
"(unnamed class/struct/union)","secondHalfSeqStore","seqStore_t",160,false
"(unnamed class/struct/union)","firstHalfSeqStore","seqStore_t",80,false
"(unnamed class/struct/union)","fullSeqStoreChunk","seqStore_t",0,false
"(unnamed class/struct/union)","matchState","ZSTD_matchState_t",16,false
"(unnamed class/struct/union)","literalCompressionMode","ZSTD_paramSwitch_e",96,false
"(unnamed class/struct/union)","symbolCosts","const ZSTD_entropyCTables_t *",88,false
"(unnamed class/struct/union)","priceType","ZSTD_OptPrice_e",80,false
"(unnamed class/struct/union)","offCodeSumBasePrice","U32",76,false
"(unnamed class/struct/union)","matchLengthSumBasePrice","U32",72,false
"(unnamed class/struct/union)","litLengthSumBasePrice","U32",68,false
"(unnamed class/struct/union)","litSumBasePrice","U32",64,false
"(unnamed class/struct/union)","offCodeSum","U32",60,false
"(unnamed class/struct/union)","litSum","U32",48,false
"(unnamed class/struct/union)","priceTable","ZSTD_optimal_t *",40,false
"(unnamed class/struct/union)","matchTable","ZSTD_match_t *",32,false
"(unnamed class/struct/union)","offCodeFreq","unsigned int *",24,false
"(unnamed class/struct/union)","matchLengthFreq","unsigned int *",16,false
"(unnamed class/struct/union)","litLengthFreq","unsigned int *",8,false
"(unnamed class/struct/union)","litFreq","unsigned int *",0,false
"(unnamed class/struct/union)","litlength_repeatMode","FSE_repeat",3548,false
"(unnamed class/struct/union)","matchlength_repeatMode","FSE_repeat",3544,false
"(unnamed class/struct/union)","offcode_repeatMode","FSE_repeat",3540,false
"(unnamed class/struct/union)","litlengthCTable","FSE_CTable[329]",2224,false
"(unnamed class/struct/union)","matchlengthCTable","FSE_CTable[363]",772,false
"(unnamed class/struct/union)","offcodeCTable","FSE_CTable[193]",0,false
"(unnamed class/struct/union)","posInSequence","size_t",16,false
"(unnamed class/struct/union)","posInSequence","U32",4,false
"(unnamed class/struct/union)","matchCandidates","ldmMatchCandidate_t[64]",576,false
"(unnamed class/struct/union)","splitIndices","size_t[64]",64,false
"(unnamed class/struct/union)","bucketOffsets","BYTE *",56,false
"(unnamed class/struct/union)","nbOverflowCorrections","U32",32,false
"(unnamed class/struct/union)","nextSrc","const BYTE *",0,false
"(unnamed class/struct/union)","maxSequences","size_t",24,false
"(unnamed class/struct/union)","seqIndex","size_t",16,false
"(unnamed class/struct/union)","collectSequences","int",0,false
"(unnamed class/struct/union)","bucketSizeLog","U32",8,false
"(unnamed class/struct/union)","enableLdm","ZSTD_paramSwitch_e",0,false
"(unnamed class/struct/union)","endPosInBlock","U32",44,false
"(unnamed class/struct/union)","startPosInBlock","U32",40,false
"(unnamed class/struct/union)","rankStart","U32[13]",52,false
"(unnamed class/struct/union)","prevOffset","size_t[3]",88,false
"(unnamed class/struct/union)","stateML","ZSTD_fseState",72,false
"(unnamed class/struct/union)","stateOffb","ZSTD_fseState",56,false
"(unnamed class/struct/union)","stateLL","ZSTD_fseState",40,false
"(unnamed class/struct/union)","decode256Time","U32",4,false
"(unnamed class/struct/union)","tableTime","U32",0,false
"(unnamed class/struct/union)","calleeWksp","U32[218]",1248,false
"(unnamed class/struct/union)","weightList","BYTE[256]",992,false
"(unnamed class/struct/union)","sortedSymbol","sortedSymbol_t[256]",736,false
"(unnamed class/struct/union)","rankStart0","U32[15]",676,false
"(unnamed class/struct/union)","statsWksp","U32[218]",104,false
"(unnamed class/struct/union)","ignore_gfp_reclaim","bool",192,false
"(unnamed class/struct/union)","ignore_gfp_reclaim","bool",193,false
"(unnamed class/struct/union)","ignore_gfp_highmem","bool",192,false
"(unnamed class/struct/union)","cache_filter","bool",193,false
"(unnamed class/struct/union)","splitLocations","U32 *",0,false
"(unnamed class/struct/union)","freelist_tid","freelist_aba_t",0,false
"(unnamed class/struct/union)","freelist_counter","freelist_aba_t",0,false
"(unnamed class/struct/union)","slabs","int",8,false
"(unnamed class/struct/union)","slab_list","list_head",0,false
"(unnamed class/struct/union)","slab_list","list_head",0,true
"(unnamed class/struct/union)","opt_char","char",1,false
"(unnamed class/struct/union)","lookup_node","u32",8,false
"(unnamed class/struct/union)","hlist_dup","hlist_node",0,false
"(unnamed class/struct/union)","zeroed","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","kpfn","unsigned long",0,false
"(unnamed class/struct/union)","chain_prune_time","unsigned long",0,false
"(unnamed class/struct/union)","is_atomic","u8",3,false
"(unnamed class/struct/union)","short_addr","u16",0,false
"(unnamed class/struct/union)","short_addr","__le16",0,false
"(unnamed class/struct/union)","fullness","unsigned int",0,false
"(unnamed class/struct/union)","llc_snap","fddi_snap_hdr",0,false
"(unnamed class/struct/union)","llc_8022_2","fddi_8022_2_hdr",0,false
"(unnamed class/struct/union)","llc_8022_1","fddi_8022_1_hdr",0,false
"(unnamed class/struct/union)","tr9577","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","h310","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","itu","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","bw_mpx_cap","unsigned char",2,false
"(unnamed class/struct/union)","fw_mpx_cap","unsigned char",1,false
"(unnamed class/struct/union)","term_type","unsigned char",0,false
"(unnamed class/struct/union)","def_size","unsigned char",1,false
"(unnamed class/struct/union)","lij_id","__u32",36,false
"(unnamed class/struct/union)","lij_type","char",33,false
"(unnamed class/struct/union)","max_sdu","u32[16]",400,false
"(unnamed class/struct/union)","ndigi","unsigned char",64,false
"(unnamed class/struct/union)","deauth","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","non_trigger_based","u8",10,false
"(unnamed class/struct/union)","trigger_based","u8",10,false
"(unnamed class/struct/union)","request_civicloc","u8",10,false
"(unnamed class/struct/union)","request_lci","u8",10,false
"(unnamed class/struct/union)","asap","u8",10,false
"(unnamed class/struct/union)","prev_bssid","u8[6]",582,false
"(unnamed class/struct/union)","elems_len","size_t",32,false
"(unnamed class/struct/union)","boottime_ns","u64",0,false
"(unnamed class/struct/union)","avg_ack_signal","ewma_avg_signal",328,false
"(unnamed class/struct/union)","ack_signal","s32",12,false
"(unnamed class/struct/union)","probe_resp","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ht_mcs","u8[10]",4,false
"(unnamed class/struct/union)","current_bss","cfg80211_internal_bss *",0,false
"(unnamed class/struct/union)","ocb","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ocb","ieee80211_if_ocb",0,false
"(unnamed class/struct/union)","ibss","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ibss","cfg80211_ibss_params",0,false
"(unnamed class/struct/union)","ibss","ieee80211_if_ibss",0,false
"(unnamed class/struct/union)","preset_chandef","cfg80211_chan_def",0,false
"(unnamed class/struct/union)","preset_chandef","cfg80211_chan_def",8,false
"(unnamed class/struct/union)","id_up_len","u8",105,false
"(unnamed class/struct/union)","connected_addr","u8[6]",0,false
"(unnamed class/struct/union)","prev_bssid_valid","bool",622,false
"(unnamed class/struct/union)","default_mgmt_key","s8",621,false
"(unnamed class/struct/union)","default_mgmt_key","dentry *",24,false
"(unnamed class/struct/union)","default_key","s8",620,false
"(unnamed class/struct/union)","band_pref","nl80211_band",0,false
"(unnamed class/struct/union)","non_asap","u8",10,false
"(unnamed class/struct/union)","max_ftms_per_burst","u8",9,false
"(unnamed class/struct/union)","max_bursts_exponent","s8",8,false
"(unnamed class/struct/union)","bandwidths","u32",4,false
"(unnamed class/struct/union)","preambles","u32",0,false
"(unnamed class/struct/union)","_320","ieee80211_eht_mcs_nss_supp_bw",6,false
"(unnamed class/struct/union)","_160","ieee80211_eht_mcs_nss_supp_bw",3,false
"(unnamed class/struct/union)","_80","ieee80211_eht_mcs_nss_supp_bw",0,false
"(unnamed class/struct/union)","only_20mhz","ieee80211_eht_mcs_nss_supp_20mhz_only",0,false
"(unnamed class/struct/union)","s1g","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","locally_generated","bool",18,false
"(unnamed class/struct/union)","td_bitmap","const u8 *",8,false
"(unnamed class/struct/union)","td_bitmap_len","u8",16,false
"(unnamed class/struct/union)","eg_info","eg_ctrl_info",0,false
"(unnamed class/struct/union)","in_info","in_ctrl_info",0,false
"(unnamed class/struct/union)","atm_addr","unsigned char[20]",6,false
"(unnamed class/struct/union)","atm_addr","unsigned char[20]",14,false
"(unnamed class/struct/union)","tran_id","__u32",4,false
"(unnamed class/struct/union)","lec_id","__u16",0,false
"(unnamed class/struct/union)","no_source_le_narp","unsigned int",36,false
"(unnamed class/struct/union)","targetless_le_arp","unsigned int",32,false
"(unnamed class/struct/union)","scid","__le16",4,false
"(unnamed class/struct/union)","scid","__le16[5]",8,false
"(unnamed class/struct/union)","dcid","__le16[5]",8,false
"(unnamed class/struct/union)","l2cap","l2cap_ctrl",0,false
"(unnamed class/struct/union)","req_complete_skb","..(*)(..)",0,false
"(unnamed class/struct/union)","req_complete_skb","..(*)(..)",0,true
"(unnamed class/struct/union)","req_complete","..(*)(..)",0,false
"(unnamed class/struct/union)","req_complete","..(*)(..)",0,true
"(unnamed class/struct/union)","port_mcast_ctx","net_bridge_mcast_port",0,false
"(unnamed class/struct/union)","br_mcast_ctx","net_bridge_mcast",0,false
"(unnamed class/struct/union)","brvlan","net_bridge_vlan *",0,false
"(unnamed class/struct/union)","fake_rt6_info","rt6_info",0,false
"(unnamed class/struct/union)","fake_rtable","rtable",0,false
"(unnamed class/struct/union)","auto_accept","__u8",6,false
"(unnamed class/struct/union)","vlan_protocol","u16",0,false
"(unnamed class/struct/union)","vlan_filtering","bool",0,false
"(unnamed class/struct/union)","stp_state","u8",0,false
"(unnamed class/struct/union)","file_taken","unsigned int",20,false
"(unnamed class/struct/union)","unqueued_dirty","unsigned int",4,false
"(unnamed class/struct/union)","igmp_type","__u8[2]",0,false
"(unnamed class/struct/union)","ifidx","u32",0,false
"(unnamed class/struct/union)","watchers_offset","unsigned int",0,false
"(unnamed class/struct/union)","watcher","xt_target *",0,false
"(unnamed class/struct/union)","utility","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","rfm","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","datagram","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","fifosize_bufs","u16",2,false
"(unnamed class/struct/union)","fifosize_kb","u16",0,false
"(unnamed class/struct/union)","dgm","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","matchinfo","const void *",0,false
"(unnamed class/struct/union)","targinfo","const void *",0,false
"(unnamed class/struct/union)","ccgw","can_can_gw",0,false
"(unnamed class/struct/union)","icmp_code","__u8[2]",0,false
"(unnamed class/struct/union)","icmp_type","__u8[2]",0,false
"(unnamed class/struct/union)","tx_id","canid_t",4,false
"(unnamed class/struct/union)","rx_id","canid_t",0,false
"(unnamed class/struct/union)","pgn","__u32",8,false
"(unnamed class/struct/union)","func_req","..(*)(..)",0,false
"(unnamed class/struct/union)","func_req","..(*)(..)",0,true
"(unnamed class/struct/union)","icmpv6_code","__u8[2]",0,false
"(unnamed class/struct/union)","icmpv6_type","__u8[2]",0,false
"(unnamed class/struct/union)","data_seq","u64",16,false
"(unnamed class/struct/union)","dpo","unsigned int",24,false
"(unnamed class/struct/union)","tx_acked","unsigned int",12,false
"(unnamed class/struct/union)","j1939","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","seq_lower_word","__le32",28,false
"(unnamed class/struct/union)","header_crc","__le32",0,false
"(unnamed class/struct/union)","header_crc","__le32",4,false
"(unnamed class/struct/union)","nsapi","__u8",0,false
"(unnamed class/struct/union)","notifier_id","u64",8,false
"(unnamed class/struct/union)","ulf","xfs_unmount_log_format",12,false
"(unnamed class/struct/union)","credit_cap","u_int64_t",8,false
"(unnamed class/struct/union)","lost_packets","unsigned int",24,false
"(unnamed class/struct/union)","feat_num","u8",0,false
"(unnamed class/struct/union)","cwr","__u8",0,false
"(unnamed class/struct/union)","__empty_frame","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","activation_hdlr","..(*)(..)",16,false
"(unnamed class/struct/union)","activation_hdlr","..(*)(..)",16,true
"(unnamed class/struct/union)","reconciliation","dccp_feat_type",8,false
"(unnamed class/struct/union)","unresolved","sk_buff_head",8,false
"(unnamed class/struct/union)","dump_ts","u64",0,false
"(unnamed class/struct/union)","encr","xfrm_algo_encr_info",0,false
"(unnamed class/struct/union)","aevent","u32",0,false
"(unnamed class/struct/union)","byid","u32",0,false
"(unnamed class/struct/union)","bydst","hlist_node",0,false
"(unnamed class/struct/union)","smark","xfrm_mark",40,false
"(unnamed class/struct/union)","calgo","u8",8,false
"(unnamed class/struct/union)","ealgo","u8",7,false
"(unnamed class/struct/union)","aalgo","u8",6,false
"(unnamed class/struct/union)","gclist","hlist_node",0,false
"(unnamed class/struct/union)","rmon_stats","ethtool_rmon_stats",232,false
"(unnamed class/struct/union)","ctrl_stats","ethtool_eth_ctrl_stats",200,false
"(unnamed class/struct/union)","mac_stats","ethtool_eth_mac_stats",16,false
"(unnamed class/struct/union)","in6_saddr","in6_addr",0,false
"(unnamed class/struct/union)","in_saddr","in_addr",0,false
"(unnamed class/struct/union)","ptr_bytes","__u8[]",0,false
"(unnamed class/struct/union)","__empty_ptr_bytes","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","user_vlans","list_head",0,false
"(unnamed class/struct/union)","user_vlans","list_head",0,true
"(unnamed class/struct/union)","hw_metadata","devlink_trap_metadata *",0,false
"(unnamed class/struct/union)","hw_entries","net_dm_hw_entries *",0,false
"(unnamed class/struct/union)","same_flow","u8",2,false
"(unnamed class/struct/union)","frag0","void *",0,false
"(unnamed class/struct/union)","class_stats","tc_fq_codel_cl_stats",0,false
"(unnamed class/struct/union)","qdisc_stats","tc_fq_codel_qd_stats",0,false
"(unnamed class/struct/union)","childdrop","u32",16,false
"(unnamed class/struct/union)","queuedrop","u32",12,false
"(unnamed class/struct/union)","bucketdrop","u32",8,false
"(unnamed class/struct/union)","penaltydrop","u32",4,false
"(unnamed class/struct/union)","earlydrop","u32",0,false
"(unnamed class/struct/union)","pdrop","u32",16,false
"(unnamed class/struct/union)","forced_mark","u32",12,false
"(unnamed class/struct/union)","prob_mark","u32",4,false
"(unnamed class/struct/union)","forced_drop","u32",8,false
"(unnamed class/struct/union)","prob_drop","u32",0,false
"(unnamed class/struct/union)","capab","__le16",2,false
"(unnamed class/struct/union)","capab","__le16",4,false
"(unnamed class/struct/union)","vlan_msti","switchdev_vlan_msti",0,false
"(unnamed class/struct/union)","mrp_port_role","u8",0,false
"(unnamed class/struct/union)","mc_disabled","bool",0,false
"(unnamed class/struct/union)","mrouter","bool",0,false
"(unnamed class/struct/union)","brport_flags","switchdev_brport_flags",0,false
"(unnamed class/struct/union)","cipso","u32 *",0,false
"(unnamed class/struct/union)","cipso","cipso_v4_doi *",0,false
"(unnamed class/struct/union)","mac_offset","int",0,false
"(unnamed class/struct/union)","proto_ctype","__u8",1,false
"(unnamed class/struct/union)","client_inc","__le32",87,false
"(unnamed class/struct/union)","tgt_ip","in_addr",0,false
"(unnamed class/struct/union)","rcv_saddr","__be32",0,false
"(unnamed class/struct/union)","v6_rcv_saddr","in6_addr",0,false
"(unnamed class/struct/union)","ee_rfc4884","sock_ee_data_rfc4884",0,false
"(unnamed class/struct/union)","ee_data","__u32",0,false
"(unnamed class/struct/union)","extended_source","__le64",0,false
"(unnamed class/struct/union)","short_source","__le32",0,false
"(unnamed class/struct/union)","assoc_resp","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","assoc_req","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","extended_src","__le64",0,false
"(unnamed class/struct/union)","short_src","__le32",0,false
"(unnamed class/struct/union)","ireq_opt","ip_options_rcu *",0,false
"(unnamed class/struct/union)","pktopts","sk_buff *",8,false
"(unnamed class/struct/union)","ipv6_opt","ipv6_txoptions *",0,false
"(unnamed class/struct/union)","srh","ipv6_rpl_sr_hdr[]",0,false
"(unnamed class/struct/union)","delivered_mstamp","u64",16,false
"(unnamed class/struct/union)","first_tx_mstamp","u64",8,false
"(unnamed class/struct/union)","is_app_limited","__u32",0,false
"(unnamed class/struct/union)","tcp_tw_isn","__u32",0,false
"(unnamed class/struct/union)","tcp_gso_size","u16",2,false
"(unnamed class/struct/union)","tcp_gso_segs","u16",0,false
"(unnamed class/struct/union)","probe_seq_end","u32",4,false
"(unnamed class/struct/union)","probe_seq_start","u32",0,false
"(unnamed class/struct/union)","__space","u8",0,false
"(unnamed class/struct/union)","wrong_if","unsigned long",32,false
"(unnamed class/struct/union)","vifc_lcl_ifindex","int",0,false
"(unnamed class/struct/union)","vifc_lcl_addr","in_addr",0,false
"(unnamed class/struct/union)","maxvif","int",12,false
"(unnamed class/struct/union)","unres","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ttls","unsigned char[32]",48,false
"(unnamed class/struct/union)","minvif","int",8,false
"(unnamed class/struct/union)","last_assert","unsigned long",0,false
"(unnamed class/struct/union)","mfc_origin","__be32",4,false
"(unnamed class/struct/union)","mfc_mcastgrp","__be32",0,false
"(unnamed class/struct/union)","mf6c_origin","in6_addr",16,false
"(unnamed class/struct/union)","mf6c_mcastgrp","in6_addr",0,false
"(unnamed class/struct/union)","l3num","__be16",4,false
"(unnamed class/struct/union)","l3num","u8",22,false
"(unnamed class/struct/union)","protonum","u32",24,false
"(unnamed class/struct/union)","protonum","u8",6,false
"(unnamed class/struct/union)","protonum","u8",23,false
"(unnamed class/struct/union)","protonum","u_int8_t",18,false
"(unnamed class/struct/union)","resync_nh","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","resync_async","tls_offload_resync_async *",0,false
"(unnamed class/struct/union)","decrypted_tgt","u32",4,false
"(unnamed class/struct/union)","decrypted_failed","u32",0,false
"(unnamed class/struct/union)","resync_req","atomic64_t",0,false
"(unnamed class/struct/union)","sm4_ccm","tls12_crypto_info_sm4_ccm",0,false
"(unnamed class/struct/union)","sm4_gcm","tls12_crypto_info_sm4_gcm",0,false
"(unnamed class/struct/union)","chacha20_poly1305","tls12_crypto_info_chacha20_poly1305",0,false
"(unnamed class/struct/union)","aes_gcm_256","tls12_crypto_info_aes_gcm_256",0,false
"(unnamed class/struct/union)","aes_gcm_128","tls12_crypto_info_aes_gcm_128",0,false
"(unnamed class/struct/union)","cable_compliance","__be16",0,false
"(unnamed class/struct/union)","optical_wavelength","__be16",0,false
"(unnamed class/struct/union)","reserved61","u8",1,false
"(unnamed class/struct/union)","reserved60_4","u8",0,false
"(unnamed class/struct/union)","fc_pi_4_lim","u8",0,false
"(unnamed class/struct/union)","sff8431_lim","u8",0,false
